Neo Reference ID,Absolute Magnitude,Est Dia in KM(min),Close Approach Date,Relative Velocity km per sec,Miss Dist.(kilometers),Orbit ID,Orbit Determination Date,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Inclination,Asc Node Longitude,Perihelion Distance,Perihelion Arg,Mean Anomaly,Orbiting Body_Earth,Equinox_J2000,Hazardous
2363163,17.8,0.7320739893,1008979200,15.7768583323,21492522.0,44,1491470565,0,0.14011,3.55,2458000.5,0.4564350395580016,26.81424345669269,268.5374567484448,1.106465890983289,199.1939789942688,141.3496441368419,1.0,1.0,0
3102700,21.4,0.1394938229,1008979200,12.4598948464,16640310.0,17,1491470143,6,0.080203,4.402,2458000.5,0.3344801857184057,21.9631376510329,83.337269580056,1.000111019461121,42.82809721182242,168.6711286519356,1.0,1.0,0
3154513,21.2,0.1529519353,1008979200,18.2071157293,47715988.0,32,1463552197,0,0.158693,6.222,2457600.5,0.3304930658794457,23.89902642774379,249.9915501477144,0.6350845272323311,154.6064272693837,313.5356911734779,1.0,1.0,0
3364640,23.2,0.0608912622,1008979200,13.4551008547,54099712.0,11,1491469636,6,0.0910316,3.879,2458000.5,0.4211284183170601,8.349558505329266,293.2433555828434,1.072806806623815,185.1393209021663,77.37029507983377,1.0,1.0,0
3701710,20.1,0.2538370294,1008979200,20.2369992029,56519456.0,13,1491467818,1,0.0777111,5.481,2458000.5,0.2217424647990114,28.39933563774212,102.3092149494593,0.8637209041929056,234.3787414369752,223.149870521055,1.0,1.0,0
2467352,21.3,0.1460679643,1008979200,18.2070945222,47715972.0,38,1491470366,0,0.159331,6.222,2458000.5,0.3306227599692891,23.89932941585244,249.9855551551862,0.6350390868895355,154.606472342588,20.25424046936739,1.0,1.0,0
3063789,23.9,0.04411182,1010448000,10.270861383,50678060.0,11,1491470204,6,0.0129264,6.487,2458000.5,0.4387000449195672,11.74281001245522,33.816414530866,0.507640541022126,228.790937295356,303.5825890224988,1.0,1.0,0
3102762,24.1,0.040230458,1010448000,5.8601137836,6414966.0,21,1491470133,0,0.012946,6.101,2458000.5,0.01296125557883429,10.74760091756775,106.3717237836368,0.9796816234259752,101.6388260670472,188.4820622381388,1.0,1.0,0
3144532,18.8,0.4619074603,1010448000,21.2332613657,57887812.0,30,1491470070,1,0.172999,5.684,2458000.5,0.2238221397418173,43.38514381173213,287.6782508478639,0.7992212623830086,43.08923164111741,132.5451109762599,1.0,1.0,0
3276398,22.1,0.1010543415,1010448000,21.0782986507,65244200.0,19,1491469867,4,0.00469688,6.256,2458000.5,0.245748510921474,5.570152515847995,229.9019032870426,0.7230296853723579,112.7702162941976,314.0948447819005,1.0,1.0,0
3736405,23.2,0.0608912622,1010448000,5.9443281982,23117336.0,15,1491467400,5,0.125246,3.726,2458000.5,0.4467022536884823,4.387161439366835,137.72641482553,1.097033237061884,319.1293606037472,219.2156448358987,1.0,1.0,0
2373579,18.7,0.4836764882,1011052800,19.6746328362,62372936.0,30,1491470548,0,0.179329,4.541,2458000.5,0.3304795737153092,18.33017806794783,95.56844410193987,0.9687192558897276,91.13988453869833,328.37407959532,1.0,1.0,0
3444300,25.5,0.0211132445,1011052800,8.0446669561,2304286.5,15,1491469299,7,0.00766483,5.59,2458000.5,0.2730118941597915,5.557784937909962,300.0261199739962,0.8036512710825774,93.16769194940622,206.8720627732748,1.0,1.0,0
2416002,20.5,0.2111324448,1011657600,17.5395385817,25789422.0,31,1491470483,0,0.090748,6.554,2458000.5,0.5464253273647408,27.75263660449618,115.7699321917712,0.3968850775155919,147.2420224399091,292.851866973082,1.0,1.0,0
3114020,20.2,0.2424124811,1011657600,11.8865609808,36787116.0,18,1491470129,1,0.175909,3.134,2458000.5,0.5893962982263675,20.73281965400971,324.8649200968495,1.023146460154849,122.7305476281022,357.1863409121494,1.0,1.0,0
3409651,19.6,0.3195618867,1011657600,33.2105210844,54588892.0,23,1491469417,1,0.175833,3.802,2458000.5,0.7460805009807657,14.58526317114164,208.7424877511944,0.4309535046134701,153.8551516741431,39.26190776823187,1.0,1.0,0
3092114,26.4,0.0139493823,1011657600,10.1546599848,40005336.0,12,1491470301,6,0.0355467,6.384,2458000.5,0.09290087273231146,12.38480390588035,329.0534793799209,0.8491315175646783,354.0644784903601,228.7428869413935,1.0,1.0,0
3114033,26.9,0.0110803882,1013126400,22.363604593,476655.78125,8,1491470127,9,0.00142906,3.505,2452317.5,0.7230224185930485,6.818845543174323,140.3590931373203,0.5408463475529532,264.8954084938438,17.76995965543061,1.0,1.0,0
3712472,20.9,0.1756123185,1013126400,7.2733912402,66504164.0,23,1491467724,3,0.195459,4.476,2458000.5,0.2850446957580793,11.26084363859968,127.6468540395003,1.073231676892728,91.77262121118528,109.1233281188087,1.0,1.0,0
3485263,22.7,0.0766575574,1013731200,10.0566346658,13560981.0,19,1491469117,6,0.0465334,7.158,2458000.5,0.3021297511273738,7.591957852125675,303.5110212495503,0.5663122980747046,350.6679604881678,338.4851437920829,1.0,1.0,0
3743123,23.4,0.0555334912,1013731200,19.1234295938,60963992.0,15,1504419486,0,0.051852,5.976,2458000.5,0.04785421434227258,27.72270532641191,328.9859009608685,0.9527506936239722,327.9732393908697,52.0103621850488,1.0,1.0,0
3114037,20.8,0.1838886721,1014336000,10.2461294919,19302166.0,31,1491470126,5,0.124748,3.302,2458000.5,0.529295243060959,15.71068627549974,157.4060466107483,1.112579792996783,356.2442779362574,100.4469043814744,1.0,1.0,0
3404494,24.2,0.0384197891,1014336000,13.2379198073,36195692.0,8,1491469453,7,0.0167652,7.072,2458000.5,0.2266972491165049,19.1602708720139,342.5796511691266,0.6345626884224012,0.4588367303851765,102.2392495450527,1.0,1.0,0
3684008,21.2,0.1529519353,1014336000,26.3259464942,60445988.0,6,1491467947,6,0.0667857,4.469,2458000.5,0.4373989530511649,24.56842188077443,151.7319137192872,0.8115041357986146,97.07781956847644,317.5623087461238,1.0,1.0,0
3768016,23.1,0.063760979,1014336000,9.7721484596,69044416.0,29,1496384248,3,0.000436928,4.809,2458000.5,0.5862273512834647,4.373603626605576,155.9915269052871,0.5380780394844118,103.1002352402634,92.44565545887636,1.0,1.0,0
2334412,20.2,0.2424124811,1015545600,7.587485281,47519616.0,99,1491470605,0,0.188858,5.119,2458000.5,0.04605183130870918,13.02565861435315,181.1006254985462,1.191737557366547,186.2452100303755,191.0997191884475,1.0,1.0,0
2366470,19.4,0.3503926411,1015545600,11.9200165078,45851456.0,43,1491470558,0,0.233191,4.579,2458000.5,0.2822307254486634,22.81163393068277,182.213576535154,1.022035265559373,267.132152473681,95.0393914643183,1.0,1.0,0
3117427,24.4,0.0350392641,1015545600,10.2861022881,465270.46875,16,1491470122,5,0.000518411,6.434,2458000.5,0.363321385022962,1.557553733122076,345.9633342947247,0.5862681016106951,58.95174491868227,271.5412877652546,1.0,1.0,0
3117446,24.0,0.0421264611,1015545600,9.1810557682,1833465.5,8,1491470119,8,0.00849026,7.057,2452358.5,0.3420395941822435,6.628118117921677,164.2963041743963,0.5421760067395364,223.2220307604914,130.4433964881567,1.0,1.0,0
3645650,24.0,0.0421264611,1015545600,6.9594903259,52324968.0,12,1491468308,6,0.0951041,5.193,2458000.5,0.09646506673921015,10.21647757530511,320.4758377431419,1.10832143175132,0.0069176245736902,356.7996693060541,1.0,1.0,0
3729843,22.2,0.096506147,1015545600,22.1957154506,43621872.0,8,1491467485,5,0.0640711,3.626,2458000.5,0.589714489330877,5.716347666475077,286.0442726814936,0.8098744276893355,163.2511099935979,226.3980778492569,1.0,1.0,0
3150768,24.5,0.0334622374,1015545600,14.6636971983,58931312.0,14,1491470058,5,0.0119604,6.26,2458000.5,0.05179046430244431,15.2670628659249,346.0135121767952,0.9081248715687084,23.81002917084772,322.9417910394202,1.0,1.0,0
3114105,22.4,0.0880146521,1016150400,12.1611552658,8372458.5,7,1491470124,8,0.03561,4.691,2452339.5,0.4230415932426637,11.29106430009123,342.4762279433206,0.7948531419371079,262.8278509906355,322.5096398080603,1.0,1.0,0
2163250,15.5,2.1113244479,1016150400,20.5867244896,59520076.0,117,1503641983,0,0.250766,2.926,2458000.5,0.5397168348296193,35.0223169525111,170.3144682936374,1.238004702787886,350.9843239183951,180.589869019464,1.0,1.0,0
2191094,20.1,0.2538370294,1016150400,23.8730637937,11726606.0,24,1491470741,0,0.0812265,3.289,2458000.5,0.6415242950756791,32.16736490249038,349.4489787829465,0.7580396221659964,259.3453859023488,356.3337181469178,1.0,1.0,0
2326388,18.2,0.6089126221,1016150400,16.049732017,38141212.0,89,1506495140,0,0.232868,4.901,2458000.5,0.4962382535901616,17.95351070629344,330.3308969253744,0.6418427189731164,145.7308064612986,293.4655189886049,1.0,1.0,0
3117468,22.5,0.0840533402,1016150400,14.36361978,6134378.0,22,1498025840,1,0.0413485,6.026,2458000.5,0.462699943687126,9.488402611056026,188.5128520742066,0.5310801913959503,226.7025553557057,334.8809574053776,1.0,1.0,0
3274304,22.2,0.096506147,1016150400,11.1228531871,24191576.0,28,1501500090,0,0.0696479,4.889,2455353.5,0.2330986549811902,20.89051623727846,346.9778286309497,1.003158743516329,227.5148042279464,149.8285836542145,1.0,1.0,0
3092487,21.613,0.1264605239,1016755200,8.2313080649,66583140.0,10,1491470151,9,0.153083,3.481,2452229.5,0.5579693674585248,19.40548057721386,48.16084395136154,0.9241172307516832,74.01951758426341,340.4255617824378,1.0,1.0,0
3117436,24.8,0.0291443905,1016755200,10.3930388533,2429906.75,12,1491470120,8,0.0126299,4.402,2452350.5,0.4283007126427527,3.797745909913104,169.9199691564073,0.8678239521216018,66.54242111063651,335.0580901677847,1.0,1.0,0
2141354,17.4,0.8801465209,1016755200,13.0055966713,47703216.0,159,1501568324,0,0.0913315,3.7,2458000.5,0.4504214012581437,10.91643992709939,203.9717807213424,1.093258834849164,0.5231210551573485,180.5021962464618,1.0,1.0,0
3072196,24.5,0.0334622374,1016755200,7.2972643899,11857280.0,16,1491470189,6,0.025664,6.113,2458000.5,0.05733700568269794,11.63229032649051,357.789502255069,0.9324572731363344,306.666110975172,141.9998843908474,1.0,1.0,0
3634614,25.2,0.0242412481,1016755200,9.0077180216,27974464.0,5,1491468370,6,0.0131896,6.86,2458000.5,0.323126436637329,14.59722741209398,21.33642537752565,0.5755648178510623,321.8694958023499,105.0769572295592,1.0,1.0,0
3092296,24.3,0.0366906138,1018224000,6.439325187,7239851.5,12,1491470186,7,0.00336216,6.033,2458000.5,0.1682252090459494,4.625123200742138,193.5434227412754,0.8373331868375422,265.4699970089685,170.905541660089,1.0,1.0,0
3601557,23.1,0.063760979,1018224000,13.1623518606,43957680.0,25,1491367470,0,0.028754,4.678,2458000.5,0.283174028104508,3.286881857930199,293.8110194111193,1.013638180636399,312.9042997503466,46.4386089251047,1.0,1.0,0
3772698,20.732,0.1897382875,1018224000,18.9880795413,56968096.0,23,1505974787,4,0.360953,4.022,2458000.5,0.3313493577857065,33.19042336656026,182.8433269456258,1.111782418124726,84.002079301095,35.8572954738727,1.0,1.0,0
3752903,22.3,0.0921626549,1018224000,11.1215462996,31344412.0,13,1497507558,3,0.204617,6.219,2458000.5,0.3346898740686247,18.03497987336542,218.9212047411505,0.6349823368778709,193.3561404390003,308.7948102467723,1.0,1.0,0
3144153,20.4,0.2210828104,1018828800,16.5723127889,69021056.0,41,1483337813,0,0.103703,6.192,2457800.5,0.3593845034177157,21.53021360309252,265.9124293848221,0.6118762223721907,317.5918636683135,315.7101401578063,1.0,1.0,0
2480922,20.5,0.2111324448,1018828800,16.5723185354,69021064.0,45,1491470334,0,0.10426,6.192,2458000.5,0.3593456376036295,21.53033655672254,265.908643376477,0.6118960933104141,317.5974780892046,166.8895097239923,1.0,1.0,0
3713268,21.5,0.1332155667,1019433600,15.6352974176,56217444.0,16,1491373056,3,0.330539,6.105,2458000.5,0.4801481860442222,26.71342371524361,15.79446585700748,0.4978940988339376,356.279213510382,8.464535611176563,1.0,1.0,0
3768016,23.1,0.063760979,1019433600,16.0113142729,59553232.0,29,1496384248,3,0.000436928,4.809,2458000.5,0.5862273512834647,4.373603626605576,155.9915269052871,0.5380780394844118,103.1002352402634,92.44565545887636,1.0,1.0,0
3774009,23.174,0.0616247225,1019433600,9.9973347247,22550710.0,14,1498285191,6,0.0952113,4.662,2458000.5,0.2231245053696101,18.49508982871804,207.6823375302296,1.092307992664254,15.72824993900821,69.81731118795805,1.0,1.0,0
2194386,17.0,1.0581688593,1020816000,15.5513835918,18606760.0,214,1506322320,0,0.121228,3.281,2458000.5,0.6108900037029229,13.66239764775096,248.6931894363467,0.8971950171483362,279.9719997189859,150.0883331728962,1.0,1.0,0
2363267,19.9,0.2783267681,1020816000,12.2848995157,24876902.0,36,1491470564,0,0.0530443,4.725,2458000.5,0.4037035307126631,19.76193513750002,34.73948690604213,0.8066143498426193,264.1581033639745,229.4257628300629,1.0,1.0,0
3068066,26.0,0.0167708462,1020816000,12.0164613078,41197432.0,19,1491470194,6,0.000655736,6.371,2458000.5,0.1377393526448564,5.773028568055079,115.4537633274837,0.8107973624153754,243.2897646889572,189.0511121549629,1.0,1.0,0
3333489,22.2,0.096506147,1020816000,9.0590954384,50080680.0,16,1491469718,6,0.0319295,5.088,2458000.5,0.4734714875719617,14.47305329316834,237.0277956245425,0.6428084595033913,254.4892753286325,185.1530868827962,1.0,1.0,0
2036236,15.9,1.7561231848,1021420800,35.4559506179,36612108.0,140,1491470954,0,0.228225,4.39,2458000.5,0.4236770047855522,58.04213986892562,241.0810227703254,0.7679390856593122,19.75408717611656,334.4877586748384,1.0,1.0,0
3519519,25.5,0.0211132445,1021420800,10.9334724059,37065352.0,7,1491469059,7,0.0364102,6.381,2458000.5,0.1928599417044334,20.66296269239206,43.58047431312777,0.7493157269896803,40.87492537094243,194.2092691881997,1.0,1.0,0
3691354,25.5,0.0211132445,1021420800,6.3326311471,17834808.0,11,1491467901,7,0.0641647,5.52,2458000.5,0.1187178282261863,6.066858416594299,199.1197734576529,0.9971545721317682,96.6246190566872,214.182351198137,1.0,1.0,0
3120890,19.6,0.3195618867,1022025600,19.0643145765,71402736.0,35,1493792300,0,0.406718,3.673,2457800.5,0.4012957792921322,38.9971698204352,47.82086755153809,1.102492806280285,266.7702286041829,285.6172336028545,1.0,1.0,0
3746620,23.4,0.0555334912,1022025600,26.3552733867,67183216.0,9,1491467251,5,0.017615,6.59,2458000.5,0.4422519371428242,7.214887259852437,327.2977008533709,0.495692614623945,59.77017206924729,20.19085696603143,1.0,1.0,0
3455099,26.9,0.0110803882,1022025600,9.0046870663,42973840.0,6,1491469255,7,0.0381734,5.116,2458000.5,0.1952532888530773,12.38971287848155,1.399832021916633,1.001988221928976,218.2768869724801,4.543200222092032,1.0,1.0,0
2488580,19.6,0.3195618867,1022025600,19.0643146114,71402736.0,36,1494874892,0,0.407205,3.673,2458000.5,0.4012636659770433,38.99895641793801,47.81972372115175,1.102461432658285,266.7821251782493,4.496313527989394,1.0,1.0,0
3154520,25.2,0.0242412481,1023494400,16.6426200327,59498380.0,14,1491470043,5,0.00540514,6.252,2458000.5,0.1497649492563067,10.79535768733347,247.2720911686681,0.8166996198022722,238.2594762165134,161.9301302857661,1.0,1.0,0
3261402,20.5,0.2111324448,1023494400,23.3945650772,74278784.0,21,1482646699,1,0.172687,5.695,2457800.5,0.5122844321381634,14.90243924908494,250.7559157913421,0.5127805392971879,20.86271149259229,221.2242988409269,1.0,1.0,0
3446242,21.6,0.1272198785,1023494400,13.7923685112,41705832.0,31,1491469282,0,0.0705898,4.02,2458000.5,0.4184516349092419,4.779855778890266,324.6898510860065,1.019176637705315,243.6675906280427,217.2913610617364,1.0,1.0,0
2481025,20.6,0.2016299194,1023494400,23.3945912281,74278848.0,23,1491470330,1,0.172611,5.695,2458000.5,0.5122883739162025,14.90253720592457,250.7546319272581,0.5127763205698658,20.86173869139343,44.07370727981781,1.0,1.0,0
3762440,24.2,0.0384197891,1023494400,5.9589791024,51644680.0,17,1493965077,3,0.057864,5.378,2458000.5,0.1691399110748758,12.98883647925563,37.43198629143669,0.9672749107776732,108.47174645,152.8297514517192,1.0,1.0,0
3127403,21.2,0.1529519353,1024099200,11.7887232694,20435634.0,11,1491470105,7,0.0993396,4.52,2458000.5,0.2563130680013955,19.52001736855758,82.6761089064215,1.088954010972865,209.9434480920028,199.1246658215747,1.0,1.0,0
3600105,27.5,0.008405334,1024099200,5.8270256847,31649460.0,18,1491468643,2,0.00878432,6.396,2458000.5,0.1462832700382355,3.308377785029591,162.2779329926504,0.7992393730147844,131.0280732386282,271.4699089046712,1.0,1.0,0
3686271,18.2,0.6089126221,1024099200,29.874592351,69422936.0,22,1471241758,2,0.0942041,5.747,2457600.5,0.486447910063022,21.0926904911111,38.82120133523182,0.532366495827867,96.46924003101384,184.1166193041774,1.0,1.0,0
2472263,18.2,0.6089126221,1024099200,29.8745008937,69422496.0,24,1491470350,2,0.0934943,5.748,2458000.5,0.4863991752591296,21.09093450411412,38.81547097183658,0.5323514916651633,96.47653025241014,197.6866051673418,1.0,1.0,0
3295788,22.1,0.1010543415,1024704000,20.4935278678,68891656.0,25,1478585928,0,0.00222379,4.672,2457600.5,0.5822671547545228,7.708022661390256,19.20835727416944,0.5644419925625246,258.5388188750495,351.3840524840486,1.0,1.0,0
2475016,22.1,0.1010543415,1024704000,20.4935265693,68891640.0,27,1491470345,0,0.00241332,4.673,2458000.5,0.582335730557626,7.708718200333485,19.20350840174034,0.5641727712328378,258.5179779008169,242.5004206168516,1.0,1.0,0
3127392,19.6,0.3195618867,1026086400,16.2749496493,33017070.0,20,1491470106,5,0.103543,3.094,2458000.5,0.7491915026924204,6.140257460853077,182.3095388275924,0.5913336631500458,174.4472962298166,49.96224934671508,1.0,1.0,0
3127393,20.3,0.2315021222,1026086400,5.2397403195,22239342.0,25,1491470105,1,0.14668,3.582,2458000.5,0.4548568073014248,6.394433373596701,87.31204456517915,1.156929027826561,202.9610110242714,322.492315226412,1.0,1.0,0
3672464,24.4,0.0350392641,1026086400,9.0871887528,46318816.0,8,1491468023,5,0.0160037,6.491,2458000.5,0.3761644745733882,13.31622745553155,233.9190160095591,0.5657266119586475,228.0179551541186,31.11384184160581,1.0,1.0,0
3711174,21.8,0.1160259082,1026086400,3.6558717778,48403520.0,10,1491467730,5,0.229674,5.022,2458000.5,0.05238320957488177,5.671502216917117,14.51973780354946,1.222974402500667,25.96996684997248,11.10783733785905,1.0,1.0,0
2302591,19.7,0.3051792326,1026691200,4.871316756,43599712.0,44,1491470647,0,0.291648,4.562,2458000.5,0.1812409732813078,12.11108901835089,244.4941688974304,1.203348378642072,88.42834561117346,150.6731633700334,1.0,1.0,0
2459872,23.3,0.058150704,1026691200,15.8453129506,70342888.0,95,1506581370,0,0.0323227,6.043,2458000.5,0.06993968723119405,4.804114507035086,340.6859698627853,0.9363801952569314,63.14743860127756,287.5950328101372,1.0,1.0,0
3363697,23.9,0.04411182,1026691200,10.1676514524,49053080.0,29,1491469641,0,0.00422625,6.762,2458000.5,0.2147618645080877,0.5128147726831948,295.0422151854324,0.6852601606980825,345.1071886134371,215.0911439545623,1.0,1.0,0
3605885,20.8,0.1838886721,1026691200,9.9872133486,61676684.0,20,1491468571,2,0.087694,6.281,2458000.5,0.4665039428488042,13.43041949039364,220.1490180896089,0.5000830480358346,279.9740417372709,18.84374199452879,1.0,1.0,0
3771017,20.7,0.1925550782,1027296000,12.7230562577,55514440.0,7,1493014956,4,0.115952,5.852,2458000.5,0.5577268380892703,16.48988169605545,3.184838900422558,0.4468360998241981,32.18991652975657,275.8841636294669,1.0,1.0,0
2450203,20.0,0.2658,1028764800,10.6548838081,32523682.0,33,1491470413,0,0.217816,4.142,2458000.5,0.2885637928426658,19.97141594913261,125.5169404227565,1.185224462866369,219.9282306855033,347.7189935268652,1.0,1.0,0
3703247,22.2,0.096506147,1028764800,23.7227909087,62681188.0,16,1491467794,5,0.0802745,3.511,2458000.5,0.5730633575624535,9.291635436389852,108.0153259089705,0.8937839863588093,285.0289662059953,336.4414028939365,1.0,1.0,0
3725659,24.5,0.0334622374,1028764800,13.2546678023,13044207.0,15,1491467551,6,0.0190277,5.267,2458000.5,0.358739601706946,2.05798822746254,279.5596787270741,0.7626377837874007,305.0631195485855,267.8828864367965,1.0,1.0,0
2141761,17.2,0.9650614696,1029369600,10.5164933113,55827428.0,78,1491470849,0,0.268042,3.166,2458000.5,0.5084846829646404,18.90345061022195,151.5825048819117,1.266401911361944,159.8369067456698,236.8354792289632,1.0,1.0,0
2367943,24.0,0.0421264611,1029369600,7.7500244088,13808486.0,80,1491470556,0,0.00172365,6.532,2458000.5,0.08934798500351414,11.60915288087941,146.9612496093153,0.8289521076955461,195.5895845340659,246.7731977533194,1.0,1.0,0
3014792,20.9,0.1756123185,1029369600,6.8259844757,64308828.0,29,1505888283,0,0.112016,5.167,2458000.5,0.1613032917807446,15.6285748814065,6.791330809571434,1.028321134926564,67.62399607592471,285.4253005053419,1.0,1.0,0
3117446,24.0,0.0421264611,1029369600,11.2627314924,56255980.0,8,1491470119,8,0.00849026,7.057,2452358.5,0.3420395941822435,6.628118117921677,164.2963041743963,0.5421760067395364,223.2220307604914,130.4433964881567,1.0,1.0,0
3131064,18.3,0.5815070396,1029369600,13.7205349129,63253944.0,93,1491470101,0,0.29933,3.672,2458000.5,0.4536534560142245,26.79932092203626,289.4766843406335,1.051142724709367,102.1647913124261,203.6226094958361,1.0,1.0,0
3133157,19.7,0.3051792326,1029369600,13.1376534137,12642297.0,33,1491470096,0,0.0828791,3.667,2458000.5,0.4428655018631513,22.22711640610206,323.4066214267624,1.095468870481073,359.8998377967513,165.1461267404149,1.0,1.0,0
3552523,24.9,0.0278326768,1029369600,12.1408968001,54016772.0,11,1491468937,6,0.0111526,6.398,2458000.5,0.3134835458907075,4.560152092259355,60.95250989389755,0.6381355531200056,232.6149310136973,297.9059513920184,1.0,1.0,0
3630638,21.6,0.1272198785,1029369600,5.5629465078,66498408.0,46,1491468395,1,0.0937173,4.825,2458000.5,0.1932314176783313,3.872223248079328,233.3261002681084,1.097784696277036,340.6088718177492,269.0498260543736,1.0,1.0,0
3724113,20.7,0.1925550782,1029974400,4.8157474721,69404832.0,37,1491467566,5,0.275962,3.53,2458000.5,0.4207553368586992,9.403324760591122,155.3444095117568,1.273663624249884,144.6001630371678,234.9134313972443,1.0,1.0,0
3726511,20.4,0.2210828104,1029974400,16.0600827698,15207859.0,14,1491467542,6,0.0603378,7.968,2458000.5,0.5311266167611985,16.12663522341424,159.7375444854408,0.331111676486094,324.5664297715997,16.05546560001224,1.0,1.0,0
3134269,25.4,0.022108281,1031443200,6.3037095805,4064364.5,9,1491470093,7,0.0215591,4.472,2458000.5,0.3313357060949623,6.187272522093209,163.0588862652963,1.004542668133316,209.0321300824598,38.26499734816635,1.0,1.0,0
2408980,18.6,0.5064714588,1031443200,21.7679049727,21682522.0,69,1491470504,0,0.0822605,4.34,2458000.5,0.7224671230922787,15.05073276876587,6.948475009456355,0.3967569276630207,224.8617486010826,306.6411744558898,1.0,1.0,0
3459484,23.2,0.0608912622,1031443200,25.9535335696,63507544.0,12,1491469235,7,0.0187121,5.775,2458000.5,0.4537019811774541,20.34537537118888,222.3723537744285,0.5650797945422704,242.4226046840612,39.96875087504103,1.0,1.0,0
3648206,23.3,0.058150704,1031443200,14.7703304883,23923602.0,8,1491468280,7,0.000251959,8.023,2458000.5,0.7017114720512287,6.472294291414179,359.3698629833938,0.2067691038781467,157.6083273522705,198.6554729521947,1.0,1.0,0
2088710,17.6,0.8027031673,1032048000,11.6771105064,64635808.0,185,1491470903,0,0.196339,5.71,2458000.5,0.2700407410535344,21.90092881542424,202.8564887647098,0.7747115731391704,329.3140322971465,59.89919867999873,1.0,1.0,0
3560057,26.2,0.0152951935,1032048000,7.8761398673,12010885.0,5,1491468843,7,0.0374066,5.699,2458000.5,0.1154137370057034,13.93227736665582,180.3045386220935,0.954693526765058,76.45889828582334,209.1484121741163,1.0,1.0,0
3766334,23.0,0.0667659413,1032048000,10.1239326981,45216792.0,5,1491466871,6,0.0896811,4.56,2458000.5,0.311335293033921,13.21059097460447,270.8048442942994,1.000383336812745,127.8868226456739,178.021335305533,1.0,1.0,0
3603128,22.3,0.0921626549,1032048000,15.8109039844,60203716.0,14,1493792350,1,0.14639,6.583,2458000.5,0.3741253428397709,19.80932507185338,37.519513630256,0.5555365488558726,17.49316240881426,290.9223015843031,1.0,1.0,0
2387648,19.4,0.3503926411,1032652800,14.2559607193,74781600.0,19,1491470526,0,0.330222,3.651,2458000.5,0.4378039373722551,28.8735791048495,165.3093749841242,1.086978142694447,258.9376819076654,168.7435302243693,1.0,1.0,0
3134264,20.8,0.1838886721,1032652800,9.1831587295,30407598.0,30,1491470093,2,0.140707,6.179,2458000.5,0.3098234527237039,13.54184723806724,349.9000618056678,0.6672811529035051,156.1118599773118,132.2947410328301,1.0,1.0,0
3136733,20.5,0.2111324448,1034035200,3.803816516,32694006.0,19,1491470089,6,0.218403,3.796,2458000.5,0.3780023972989719,6.425353858784675,36.55962549395401,1.212444357120974,337.2924809410183,172.8617528149545,1.0,1.0,0
3327141,22.1,0.1010543415,1034035200,4.7801708977,42979520.0,8,1491469735,6,0.144088,5.139,2458000.5,0.0957001244083198,8.894222432579726,343.555974005734,1.126706035841461,304.9336876743185,340.6547676265545,1.0,1.0,0
3293790,25.6,0.0201629919,1034035200,12.9405803843,6449812.5,10,1491469816,5,0.0193647,6.988,2458000.5,0.2327355642478618,25.6315256144214,14.89206362784464,0.6348491040325931,185.8553106421947,108.1597189298035,1.0,1.0,0
3758924,20.7,0.1925550782,1034035200,5.466562449,55124796.0,6,1491467052,5,0.350148,4.33,2458000.5,0.1978658314576065,14.31396093732295,325.1471387437031,1.272031072398721,70.96074670825888,155.9943780499107,1.0,1.0,0
3767262,20.5,0.2111324448,1034035200,17.4984450049,41051920.0,15,1496384220,6,0.15509,4.478,2458000.5,0.6979313825854672,10.9333537172155,280.987592867235,0.418965556821973,349.327756824438,76.74885282615045,1.0,1.0,0
3180147,23.1,0.063760979,1034640000,17.707173326,50507120.0,17,1491469974,6,0.00255923,5.577,2458000.5,0.2705547835802962,4.418289253793989,29.49570691861017,0.8092237213107528,93.39419971740092,215.1378341042756,1.0,1.0,0
3354740,21.2,0.1529519353,1034640000,26.2428191308,63741348.0,20,1491469665,1,0.203793,6.822,2458000.5,0.5018795991076195,19.43556818077484,52.30582221783192,0.4204289494239006,177.3013991822681,145.6324411203109,1.0,1.0,0
3548887,28.0,0.0066765941,1034640000,10.9329088235,38624548.0,13,1491468978,4,0.00193815,6.328,2458000.5,0.127339995807201,1.154579117801091,198.1029365066751,0.8285169967623265,305.0126076763744,52.21543030462242,1.0,1.0,0
3603226,20.3,0.2315021222,1035244800,18.9420122308,63854496.0,20,1494915750,0,0.42161,3.693,2458000.5,0.3922990967844099,36.32754126280618,45.16230622947657,1.125903097067354,275.024272923849,354.0477732170631,1.0,1.0,0
3613389,23.0,0.0667659413,1035244800,15.3663838733,43334396.0,8,1491468502,6,0.00548085,6.36,2458000.5,0.2286203426609585,5.455717339594915,221.0654597209069,0.7249931915292905,292.9506843238622,26.56731083850574,1.0,1.0,0
2495168,20.3,0.2315021222,1035244800,18.9420121871,63854496.0,21,1497273880,0,0.42161,3.693,2458000.5,0.3922990967973123,36.32754126235442,45.1623062292467,1.125903097050486,275.0242729257336,354.0477732067137,1.0,1.0,0
2283729,17.9,0.6991252322,1036713600,9.5862320907,62086804.0,63,1491470660,0,0.350515,4.517,2458000.5,0.1635202833074922,20.20505107039967,263.8736990128061,1.232502744145063,84.33059336106187,142.903264988302,1.0,1.0,0
